timestamp,mac,rssi,origem
2025-04-05 15:31:22.176000,4A:E9:21:8B:E1:CE,-64.1,-64.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.049000,22:55:7E:84:10:17,-23.7,-23.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.052000,22:55:7E:84:10:17,-0.8,-0.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.055000,50:8a:06:fc:81:4d,-67.6,-67.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.058000,22:55:7E:84:10:17,-59.8,-59.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.061000,56:4b:54:3b:84:8f,-74.0,-74.0 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.064000,30:cc:21:14:be:83,-74.7,-74.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.067000,30:cc:21:14:be:83,-56.6,-56.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.070000,56:4b:54:3b:84:8f,-54.5,-54.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.073000,50:8a:06:fc:81:4d,-43.1,-43.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.076000,4A:E9:21:8B:E1:CE,-20.8,-20.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.079000,50:8a:06:fc:81:4d,-69.5,-69.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.082000,56:4b:54:3b:84:8f,-70.0,-70.0 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.085000,22:55:7E:84:10:17,-24.2,-24.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.088000,52:9F:14:D9:81:25,-53.9,-53.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.091000,22:55:7E:84:10:17,-35.1,-35.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.094000,30:cc:21:14:be:83,-74.3,-74.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.097000,30:cc:21:14:be:83,-74.9,-74.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.100000,4A:E9:21:8B:E1:CE,0.5,0.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.103000,56:4b:54:3b:84:8f,-68.1,-68.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.106000,22:55:7E:84:10:17,-62.4,-62.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.109000,22:55:7E:84:10:17,-44.1,-44.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.112000,30:cc:21:14:be:83,-75.9,-75.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.115000,22:55:7E:84:10:17,-45.2,-45.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.118000,30:cc:21:14:be:83,-71.5,-71.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.121000,22:55:7E:84:10:17,-50.8,-50.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.124000,30:cc:21:14:be:83,-67.3,-67.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.127000,4A:E9:21:8B:E1:CE,-49.8,-49.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.130000,30:cc:21:14:be:83,-60.8,-60.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.133000,52:9F:14:D9:81:25,-64.6,-64.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.136000,30:cc:21:14:be:83,-62.5,-62.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.139000,50:8a:06:fc:81:4d,-48.1,-48.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.142000,56:4b:54:3b:84:8f,-21.5,-21.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.145000,30:cc:21:14:be:83,-67.4,-67.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.148000,50:8a:06:fc:81:4d,-42.3,-42.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.151000,4A:E9:21:8B:E1:CE,-61.9,-61.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.154000,22:55:7E:84:10:17,-71.5,-71.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.157000,56:4b:54:3b:84:8f,-50.4,-50.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.160000,22:55:7E:84:10:17,-70.0,-70.0 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.163000,30:cc:21:14:be:83,-74.1,-74.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.166000,30:cc:21:14:be:83,-70.9,-70.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.169000,50:8a:06:fc:81:4d,-67.9,-67.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.172000,56:4b:54:3b:84:8f,-57.1,-57.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.175000,30:cc:21:14:be:83,-70.2,-70.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.178000,22:55:7E:84:10:17,-47.5,-47.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.181000,56:4b:54:3b:84:8f,-56.5,-56.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.184000,30:cc:21:14:be:83,-57.7,-57.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.187000,30:cc:21:14:be:83,-72.3,-72.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.190000,22:55:7E:84:10:17,-71.8,-71.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.193000,4A:E9:21:8B:E1:CE,-21.5,-21.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.196000,22:55:7E:84:10:17,-44.6,-44.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.199000,22:55:7E:84:10:17,-70.2,-70.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.202000,4A:E9:21:8B:E1:CE,-74.6,-74.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.205000,50:8a:06:fc:81:4d,-28.2,-28.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.208000,30:cc:21:14:be:83,-63.9,-63.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.211000,4A:E9:21:8B:E1:CE,-58.4,-58.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.214000,22:55:7E:84:10:17,-44.7,-44.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.217000,56:4b:54:3b:84:8f,-77.2,-77.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.220000,22:55:7E:84:10:17,-52.7,-52.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.223000,52:9F:14:D9:81:25,-67.4,-67.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.226000,22:55:7E:84:10:17,-23.2,-23.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.229000,4A:E9:21:8B:E1:CE,-43.9,-43.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.232000,56:4b:54:3b:84:8f,-60.0,-60.0 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.235000,30:cc:21:14:be:83,-64.0,-64.0 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.238000,30:cc:21:14:be:83,-49.9,-49.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.241000,30:cc:21:14:be:83,-69.7,-69.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.244000,30:cc:21:14:be:83,-65.0,-65.0 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.247000,50:8a:06:fc:81:4d,-43.8,-43.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.250000,4A:E9:21:8B:E1:CE,4.2,4.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.253000,4A:E9:21:8B:E1:CE,-23.1,-23.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.256000,30:cc:21:14:be:83,-61.4,-61.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.259000,56:4b:54:3b:84:8f,-54.5,-54.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.262000,50:8a:06:fc:81:4d,-25.6,-25.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.265000,52:9F:14:D9:81:25,-74.3,-74.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.268000,50:8a:06:fc:81:4d,3.3,3.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.271000,56:4b:54:3b:84:8f,-71.3,-71.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.274000,56:4b:54:3b:84:8f,-66.6,-66.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.277000,52:9F:14:D9:81:25,-66.9,-66.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.280000,56:4b:54:3b:84:8f,-71.5,-71.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.283000,4A:E9:21:8B:E1:CE,-46.8,-46.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.286000,22:55:7E:84:10:17,-55.8,-55.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.289000,52:9F:14:D9:81:25,-70.6,-70.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.292000,22:55:7E:84:10:17,-44.5,-44.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.295000,22:55:7E:84:10:17,-72.1,-72.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.298000,22:55:7E:84:10:17,-50.3,-50.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.301000,56:4b:54:3b:84:8f,-76.3,-76.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.304000,30:cc:21:14:be:83,-72.4,-72.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.307000,30:cc:21:14:be:83,-75.9,-75.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.310000,56:4b:54:3b:84:8f,-71.7,-71.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.313000,50:8a:06:fc:81:4d,-74.7,-74.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.316000,4A:E9:21:8B:E1:CE,-60.3,-60.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.319000,4A:E9:21:8B:E1:CE,-37.1,-37.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.322000,56:4b:54:3b:84:8f,-57.2,-57.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.325000,4A:E9:21:8B:E1:CE,-92.4,-92.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.328000,56:4b:54:3b:84:8f,-61.0,-61.0 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.331000,22:55:7E:84:10:17,4.2,4.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.334000,50:8a:06:fc:81:4d,-69.3,-69.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.337000,52:9F:14:D9:81:25,-66.9,-66.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.340000,4A:E9:21:8B:E1:CE,-49.2,-49.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.343000,50:8a:06:fc:81:4d,-42.9,-42.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.346000,56:4b:54:3b:84:8f,-68.4,-68.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.349000,50:8a:06:fc:81:4d,1.9,1.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.352000,22:55:7E:84:10:17,-65.3,-65.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.355000,30:cc:21:14:be:83,-71.9,-71.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.358000,22:55:7E:84:10:17,-73.6,-73.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.361000,30:cc:21:14:be:83,-70.1,-70.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.364000,4A:E9:21:8B:E1:CE,-71.2,-71.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.367000,56:4b:54:3b:84:8f,-70.1,-70.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.370000,56:4b:54:3b:84:8f,-73.9,-73.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.373000,30:cc:21:14:be:83,-60.2,-60.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.376000,52:9F:14:D9:81:25,-73.4,-73.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.379000,50:8a:06:fc:81:4d,-65.1,-65.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.382000,22:55:7E:84:10:17,-51.7,-51.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.385000,4A:E9:21:8B:E1:CE,-41.6,-41.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.388000,4A:E9:21:8B:E1:CE,-47.7,-47.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.391000,52:9F:14:D9:81:25,-76.5,-76.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.394000,4A:E9:21:8B:E1:CE,-20.6,-20.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.397000,30:cc:21:14:be:83,-70.7,-70.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.400000,56:4b:54:3b:84:8f,-65.5,-65.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.403000,52:9F:14:D9:81:25,-46.9,-46.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.406000,56:4b:54:3b:84:8f,-76.2,-76.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.409000,56:4b:54:3b:84:8f,-24.6,-24.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.412000,4A:E9:21:8B:E1:CE,-94.7,-94.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.415000,22:55:7E:84:10:17,-69.7,-69.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.418000,52:9F:14:D9:81:25,-55.5,-55.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.421000,22:55:7E:84:10:17,-70.8,-70.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.424000,30:cc:21:14:be:83,-55.9,-55.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.427000,56:4b:54:3b:84:8f,-65.9,-65.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.430000,4A:E9:21:8B:E1:CE,-26.5,-26.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.433000,56:4b:54:3b:84:8f,-70.9,-70.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.436000,22:55:7E:84:10:17,3.5,3.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.439000,52:9F:14:D9:81:25,-71.5,-71.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.442000,50:8a:06:fc:81:4d,-51.9,-51.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.445000,4A:E9:21:8B:E1:CE,-69.0,-69.0 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.448000,50:8a:06:fc:81:4d,-76.1,-76.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.451000,30:cc:21:14:be:83,-65.5,-65.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.454000,50:8a:06:fc:81:4d,-22.2,-22.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.457000,52:9F:14:D9:81:25,-57.4,-57.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.460000,50:8a:06:fc:81:4d,1.3,1.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.463000,30:cc:21:14:be:83,-61.9,-61.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.466000,56:4b:54:3b:84:8f,-48.2,-48.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.469000,52:9F:14:D9:81:25,-54.8,-54.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.472000,52:9F:14:D9:81:25,4.5,4.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.475000,4A:E9:21:8B:E1:CE,-47.6,-47.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.478000,4A:E9:21:8B:E1:CE,-33.0,-33.0 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.481000,30:cc:21:14:be:83,-71.3,-71.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.484000,52:9F:14:D9:81:25,-66.4,-66.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.487000,56:4b:54:3b:84:8f,-53.7,-53.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.490000,56:4b:54:3b:84:8f,-57.4,-57.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.493000,52:9F:14:D9:81:25,-60.8,-60.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.496000,50:8a:06:fc:81:4d,-58.1,-58.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.499000,4A:E9:21:8B:E1:CE,-50.0,-50.0 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.502000,56:4b:54:3b:84:8f,-65.2,-65.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.505000,30:cc:21:14:be:83,-69.4,-69.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.508000,56:4b:54:3b:84:8f,-35.4,-35.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.511000,30:cc:21:14:be:83,-56.0,-56.0 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.514000,52:9F:14:D9:81:25,-53.0,-53.0 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.517000,30:cc:21:14:be:83,-66.2,-66.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.520000,4A:E9:21:8B:E1:CE,-46.1,-46.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.523000,4A:E9:21:8B:E1:CE,3.4,3.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.526000,4A:E9:21:8B:E1:CE,-67.3,-67.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.529000,50:8a:06:fc:81:4d,-73.7,-73.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.532000,52:9F:14:D9:81:25,-73.8,-73.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.535000,50:8a:06:fc:81:4d,-64.7,-64.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.538000,52:9F:14:D9:81:25,-24.9,-24.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.541000,56:4b:54:3b:84:8f,-71.5,-71.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.544000,50:8a:06:fc:81:4d,2.7,2.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.547000,4A:E9:21:8B:E1:CE,-46.1,-46.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.550000,52:9F:14:D9:81:25,-71.3,-71.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.553000,4A:E9:21:8B:E1:CE,-51.1,-51.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.556000,50:8a:06:fc:81:4d,2.1,2.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.559000,30:cc:21:14:be:83,-55.4,-55.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.562000,56:4b:54:3b:84:8f,-53.3,-53.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.565000,56:4b:54:3b:84:8f,-69.0,-69.0 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.568000,30:cc:21:14:be:83,-73.6,-73.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.571000,52:9F:14:D9:81:25,-74.4,-74.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.574000,4A:E9:21:8B:E1:CE,-62.8,-62.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.577000,4A:E9:21:8B:E1:CE,-90.4,-90.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.580000,4A:E9:21:8B:E1:CE,-24.6,-24.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.583000,52:9F:14:D9:81:25,0.8,0.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.586000,4A:E9:21:8B:E1:CE,-47.3,-47.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.589000,30:cc:21:14:be:83,-70.0,-70.0 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.592000,22:55:7E:84:10:17,-60.0,-60.0 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.595000,4A:E9:21:8B:E1:CE,-57.2,-57.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.598000,56:4b:54:3b:84:8f,-60.5,-60.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.601000,22:55:7E:84:10:17,-48.6,-48.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.604000,56:4b:54:3b:84:8f,-68.6,-68.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.607000,50:8a:06:fc:81:4d,5.4,5.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.610000,56:4b:54:3b:84:8f,-71.8,-71.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.613000,50:8a:06:fc:81:4d,-69.2,-69.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.616000,50:8a:06:fc:81:4d,-62.6,-62.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.619000,4A:E9:21:8B:E1:CE,-72.2,-72.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.622000,56:4b:54:3b:84:8f,-65.0,-65.0 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.625000,56:4b:54:3b:84:8f,4.6,4.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.628000,22:55:7E:84:10:17,-47.3,-47.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.631000,52:9F:14:D9:81:25,-69.6,-69.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.634000,22:55:7E:84:10:17,-52.3,-52.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.637000,30:cc:21:14:be:83,-58.2,-58.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.640000,56:4b:54:3b:84:8f,-65.5,-65.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.643000,30:cc:21:14:be:83,-67.0,-67.0 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.646000,30:cc:21:14:be:83,-55.3,-55.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.649000,56:4b:54:3b:84:8f,-21.5,-21.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.652000,56:4b:54:3b:84:8f,-71.9,-71.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.655000,52:9F:14:D9:81:25,-65.3,-65.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.658000,50:8a:06:fc:81:4d,-59.4,-59.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.661000,52:9F:14:D9:81:25,-57.2,-57.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.664000,56:4b:54:3b:84:8f,-70.8,-70.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.667000,30:cc:21:14:be:83,-69.0,-69.0 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.670000,56:4b:54:3b:84:8f,-74.5,-74.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.673000,30:cc:21:14:be:83,-56.7,-56.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.676000,52:9F:14:D9:81:25,-22.7,-22.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.679000,4A:E9:21:8B:E1:CE,-69.9,-69.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.682000,50:8a:06:fc:81:4d,-49.1,-49.1 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.685000,4A:E9:21:8B:E1:CE,-33.6,-33.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.688000,50:8a:06:fc:81:4d,1.4,1.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.691000,56:4b:54:3b:84:8f,-55.7,-55.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.694000,52:9F:14:D9:81:25,-70.9,-70.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.697000,52:9F:14:D9:81:25,-69.2,-69.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.700000,4A:E9:21:8B:E1:CE,-78.0,-78.0 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.703000,56:4b:54:3b:84:8f,-55.9,-55.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.706000,4A:E9:21:8B:E1:CE,-71.2,-71.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.709000,4A:E9:21:8B:E1:CE,-25.7,-25.7 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.712000,52:9F:14:D9:81:25,-71.5,-71.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.715000,56:4b:54:3b:84:8f,-73.5,-73.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.718000,52:9F:14:D9:81:25,-49.2,-49.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.721000,22:55:7E:84:10:17,-24.5,-24.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.724000,52:9F:14:D9:81:25,-67.2,-67.2 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.727000,30:cc:21:14:be:83,-67.4,-67.4 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.730000,52:9F:14:D9:81:25,-73.0,-73.0 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.733000,4A:E9:21:8B:E1:CE,-23.5,-23.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.736000,52:9F:14:D9:81:25,-69.8,-69.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.739000,4A:E9:21:8B:E1:CE,-69.3,-69.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.742000,50:8a:06:fc:81:4d,-51.6,-51.6 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.745000,4A:E9:21:8B:E1:CE,-45.3,-45.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.748000,52:9F:14:D9:81:25,-66.5,-66.5 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.751000,22:55:7E:84:10:17,-63.3,-63.3 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.754000,56:4b:54:3b:84:8f,-65.9,-65.9 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.757000,4A:E9:21:8B:E1:CE,-21.8,-21.8 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:35.760000,4A:E9:21:8B:E1:CE,-61.9,-61.9 dBm | Origem: Cliente desconhecido
